title,date,url,hashtag
인문 - 우리의 상상은 현실이 된다 / 김명철,2022-01-25,https://blog.naver.com/brith101/222631333339,#우리의 #김명철 #과학서적 #책추천 #책리뷰 #비욘드 #과학교양 #인문서적추천 #우리의상상은현실이된다
(번역 이야기) 라이트노벨도 나쁘지 않다,2021-12-08,https://blog.naver.com/youkeyno/222589707609,
교양 인문) 일상 감각 연구소 sense-hacking,2022-02-07,https://blog.naver.com/sharonbooks20/222641513138,#인문서적 #인간 #감각 #오감 #시각 #촉각 #청각 #후각 #미각
[라이트 노벨] 스트리머이자 유튜버이신 쁘띠허브님과 태경님이 합작해서 만든 작품- 퇴마부 제 1권 - 리뷰...,2022-05-27,https://blog.naver.com/ham6870/222748682604,#퇴마부 #쁘띠허브 #태경 #스트리머 #유튜버 #라이트노벨 #라노벨 #소설 #리뷰 #겜툰
"[럭키드로우] 자기계발 책 서평, 내돈내산",2022-05-04,https://blog.naver.com/ha5645/222719229573,#자기계발도서 #책추천 #셀프브랜딩 #베스트셀러
"여행 에세이 / 포토에세이 추천 <어쩌다 이탈리아, 미술과 걷다>로 떠나는 여행! (미술관련책)",2022-05-31,https://blog.naver.com/riot22/222753046463,#미술관련책 #포토에세이 #여행에세이 #여행책 #어쩌다이탈리아 #어쩌다이탈리아미술과걷다 #류동현 #교유서가 #교유당 #이탈리아여행
청소년인문사회/ 슬기로운 언어 생활,2021-11-28,https://blog.naver.com/nbktan/222581035836,#슬기로운언어생활 #청소년인문사회 #언어 #국어어원
"[공지] 전인구님의 신간 ""세븐"" 도서 소개 드립니다^^",2022-06-03,https://cafe.naver.com/wecando7/5328944,
"책리뷰, 서평쓰는 분들께 궁금합니다",2022-04-10,https://cafe.naver.com/ebook/612097,
지금까지 읽은 책들ㅣ책추천,2021-11-19,https://blog.naver.com/yoooich/222573265499,#책 #책추천 #여자둘이살고있습니다 #회색인간 #아가미 #관계를읽는시간 #배민다움 #지구끝의온실 #사유의건축
<우리는 책의 파도에 몸을 맡긴 채> 속초 동아서점 김영건 독서 에세이,2022-06-10,https://blog.naver.com/indiecat/222767279299,#책 #우리는책의파도에몸을맡긴채 #속초동아서점 #김영건 #어크로스 #독서에세이 #독서생활문 #에세이 #서점 #책읽기
"노후준비 자산투자 필독서 ""주식, 디지털자산, 연금, 자산 투자 가이드 - 노후준비를 위한 투자 인문학""",2022-06-06,https://blog.naver.com/yuja_yk/222761607159,#노후준비 #자산투자 #주식 #펀드 #디지털자산 #연금 #디지털화폐 #보험 #현금 #자산투자가이드
"[100일어스 5일차] ""자기계발""과 관련된 추천책 3권",2022-05-23,https://blog.naver.com/sejin3004/222743618624,#라브연 #김동석강사의
강소성 쑤저우. 자기개발 도서 7권 400元 택포,2022-06-07,https://cafe.naver.com/zhcafe/669098,
[피땀눈물] 럽진 선택도서 리뷰-놓치고싶지 않은 나의 꿈 나의 인생 1,2022-02-17,https://cafe.naver.com/dreamagainschool/295077,
"초등과학 전집, 필독서 함께 읽어보아요! 과학공화국 _ 지구법정 4. 지표의 변화",2022-05-20,https://blog.naver.com/na1004ze/222739707263,#초등과학 #초등과학전집 #초등과학전집추천 #초등과학필독서 #초등교과연계 #초등과학도서 #자모에듀 #자음과모음서포터즈 #자음과모음 #과학공화국
"자기계발책 추천, 돈그릇을 키우는 6가지 방법 / 김승현",2022-05-07,https://blog.naver.com/sunred3/222724247572,#돈그릇을키우는 #김승현 #앤페이지 #조조칼국수 #자기계발책 #자기계발도서 #자기계발책추천
[ 유럽자동차여행] 책 받았어요~!,2021-09-03,https://cafe.naver.com/eurodriving/228034,
여행책 <소소낭만 일본소도시여행> 4쇄 입고되었습니다!!,2021-09-17,https://blog.naver.com/laputaa/222508749293,#일본여행 #일본소도시여행 #소소낭만일본소도시여행 #일본여행책 #여행책 #여행가이드북 #기억저편
"자녀교육,자기계발_자녀를 위한, 또 미래의 나를 위한 책_코리안 탈무드",2021-08-11,https://cafe.naver.com/fo2b/1266046,#코리안탈무드 #북스타그램 #탈무드 #유태인 #자기계발 #성공비결 #행복한북클럽 #유대인 #자기개발 #자녀교육
사랑에 관한 에세이 추천해주세요!,2022-05-31,https://cafe.naver.com/forscenario/164719,
"나다움, 퍼스널 브랜딩이 고민될때 인생책 추천",2022-06-08,https://blog.naver.com/jsjoan/222764090312,#퍼스널브랜딩 #나다움 #브랜딩 #인생책 #인생책추천 #기록의쓸모 #고수의질문법 #조인트사고
"직장인 인생책 추천-몰입, 힐링, 회사생활, 인문교양 분야별 스테디셀러",2021-09-16,https://blog.naver.com/khj0614/222507845884,#삼전인베스트셀러 #직장인추천도서 #힐링도서 #힐링책추천 #인생책추천
에듀윌 NCS피듈형 봉투모의고사 책추천,2022-05-08,https://cafe.naver.com/bebettergirls/1863939,#에듀윌
마음의 상처를 남기는 자식편애 극복하기ㅣ요즘 육아 금쪽같은내새끼 이지현ㅣ자기계발 책추천도서,2022-06-02,https://blog.naver.com/angelsun0/222756424281,#자식편애 #극복 #금쪽같은내새끼 #자기계발 #책추천도서
자기계발책 추천/김형석의 인생문답,2022-03-13,https://blog.naver.com/yangji31/222671274998,#김형석의인생문답 #미류책방 #에세이책추천 #에세이책 #신간베스트셀러 #자기계발책 #자기계발 #자기계발책추천
"[여우야/도서추천] 방구석 음식으로 떠나는 세계여행, 도서 추천 트레블 인 유어 키친",2021-08-03,https://cafe.naver.com/feko/5936938,#도서추천 #트레블인유어키친 #도서 #책추천 #세계음식
[소설리뷰] 요정 이야기 ~ 규격파괴 사제(師弟)의 임시동맹 ~ _ 판타지 라이트노벨,2022-01-17,https://blog.naver.com/qneo1120/222623538315,#요정이야기 #소설리뷰 #소설추천 #라이크노벨 #라이트노벨 #라노벨 #라노벨추천 #한국라노벨
[EX노벨] 라이트노벨 S와 S의 발칙한 동맹 1권 리뷰 - 노무라 미즈키 작가님에 대한 관심도를 알 수 있는 책,2022-03-18,https://blog.naver.com/soyoung3355/222676228383,#라이트노벨 #라노벨 #익스트림노벨 #학산문화사 #라노벨리뷰 #리뷰 #라이트노벨리뷰 #노무라미즈키
초등고전 읽기혁명 2권 세트 + 초등 인문독서의 기적 (새책 수준) 택포,2021-09-24,https://cafe.naver.com/mathallnanumi/356588,
라이트 노벨 구성과 작법 노하우 리뷰 - 꽤 좋은 작법서,2021-11-12,https://blog.naver.com/sup95499/222566393091,#라이트노벨구성과작법노하우 #라이트노벨구성과작법노하우리뷰 #라이트노벨구성과작법노하우후기 #라이트노벨 #라이트노벨작법서 #작법서 #소설작법서 #소설창작 #시나리오작법서 #노지마켄지
모두의 딥러닝 - 딥러닝 입문 필독서,2022-05-06,https://blog.naver.com/huridam/222722435598,#모두의딥러닝 #조태호 #머신러닝공부책추천 #머신러닝책추천 #딥러닝책추천 #모두의딥러닝 #문과 #문과 #비전공자
"인문 도서 '오십, 고전에서 역사를 읽다' 책 후기",2022-05-26,https://cafe.naver.com/jhcomm/295642,#인문 #오십고전에서역사를읽다 #최봉수 #가디언 #리뷰어스클럽 #리뷰어스클럽서평단
인문서적에서도 나온 조선 바늘 오류.,2022-05-31,https://cafe.naver.com/booheong/214925,
"미술관련책 - 《어쩌다 이탈리아, 미술과 걷다》 이탈리아의 아름다운 매력에 스며드는 여행에세이",2022-05-25,https://blog.naver.com/saidsong/222746611342,#미술관련책 #여행에세이 #어쩌다이탈리아미술과걷다 #교유서가 #류동현 #이탈리아여행
<사계절 40주년 전시> 파주출판도시 - 지혜의 숲,2022-05-15,https://blog.naver.com/ragina21487/222733089278,#사계절 #파주출판도시 #지혜의숲 #사계절 #그림책의세계 #사계절과의추억 #책사람자연 #강맑실
초등필독서 비주얼 한국사로 신석기시대를 익혀요!,2022-05-22,https://cafe.naver.com/nowbook/1816468,
[여행책] Tripful _ 홍대. 연남. 망원 / 트립플.국내여행,2021-07-17,https://blog.naver.com/gia1220/222434638183,#여행책 #트립플 #서울여행 #서울여행책 #홍대 #연남 #망원 #국내여행
'어쩌다 태어났는데 엄마가 황서미' 에세이 후기,2022-05-24,https://cafe.naver.com/jhcomm/295521,#에세이 #에세이추천 #어쩌다태어났는데엄마가황서미 #황서미 #느린서재 #리뷰어스클럽 #리뷰어스클럽서평단
네가 태어난 날엔 곰도 춤을 추었지 영아책 인생책 추천,2022-05-31,https://blog.naver.com/tnrud1127/222753092941,#네가태어난날엔곰도춤을추었지 #영아책 #신생아책 #아기책
[책 리뷰] 괴로움이야말로 인생이다 - 자기계발 도서,2022-03-07,https://blog.naver.com/sgnam10/222666285186,#괴로움이야말로인생이다 #자기계발 #켄포소달지
(16/100) 여행과 책을 좋아하는 선생님으로부터의 책 선물,2022-05-27,https://blog.naver.com/cococoxon/222749365522,#아이슬란드 #사진집 #선생님 #책선물 #로맨티스트 #스냅지 #루마퓨전슬로우모션
1. 자기 계발 책 읽기,2022-01-30,https://cafe.naver.com/mkas1/314643,
이 달의 에세이 '책꾸러미 럭키박스'선물,2022-05-11,https://blog.naver.com/kingeyeyy/222728560968,#이달의에세이 #책꾸러미럭키박스 #책선물 #지금우리남미 #네가거기그대로있어준다면 #남미여행 #버킷리스트
재미있는 소설책 추천해주세요!! (공중그네 비슷한 거나 인생도서요ㅎㅎ),2021-10-13,https://cafe.naver.com/dongtantwomom/1626554,
인문학 서적 위주로 추천부탁드려요.,2021-12-29,https://cafe.naver.com/cjsam/3909564,
쓰기의 감각(앤라모트)_글쓰기의 인생책 :) 디지털독서 128-28,2021-07-28,https://blog.naver.com/brainbookcoach/222448191574,#쓰기의감각 #앤라모트 #글쓰기의인생책 #디지털독서 #조은작가 #밀리의서재 #김영하오디오북 #작가의인생
라이트노벨 마리얼레트리 5권 완결 감상 - 해상 먹방 밀리터리에서 펼치는 최후의 만찬,2022-06-05,https://blog.naver.com/dudydk/222760903418,#라이트노벨 #마리얼레트리 #서브컬처
『여성과 글쓰기』 - 버지니아 울프의 에세이와 문장들,2022-05-11,https://blog.naver.com/khhan21/222728118266,
<여행 책은 아닙니다만>,2021-10-26,https://cafe.naver.com/readbook/2624198,
대선주자들의 인생책,2021-09-28,https://blog.naver.com/chizchip/222519955923,#대선주자 #인생책
"인생영화이자 인생책 '더 울프 오브 월스트리트', 경영도서추천",2022-02-17,https://blog.naver.com/nnamma123/222650530892,#더울프오브월스트리트 #경영도서추천 #경제도서추천 #인생책 #인생영화 #주식부자 #더울프오브월스트리트책 #더울프오브월스트리트실화 #조던벨포트
초등고학년필독서 용선생 세계사2권 통일제국,2022-06-02,https://cafe.naver.com/gangmok/1604951,
"[미니서평] 던전에서 만남을 추구하면 안 되는 걸까 1권 (#던만추, 오모리 후지노, 라이트노벨 책추천 리뷰)",2022-06-10,https://blog.naver.com/emilywebb/222768014572,
"‘실제 면접관이 말하는 NCS 자소서와 면접 인문,상경계‘ 책 추천",2022-03-03,https://cafe.naver.com/bebettergirls/1835380,
40대에 어울릴만한? 잔잔한 에세이 책 추천해주세요.,2022-05-30,https://cafe.naver.com/sjmoms/1868370,
[부자 직장인] 도서리뷰,2021-10-29,https://cafe.naver.com/culturebloom/1399395,
에세이 안 좋아하는 분 계세요?,2021-10-13,https://cafe.naver.com/ebook/586523,
[마스터스 오브 스케일]_회사 규모를 키우고 싶은 창업자들의 필독서(1),2022-06-05,https://blog.naver.com/sieata_00/222760909319,#록태 #록태의독서 #스케일업 #넷플릭스 #독서모임 #자기경영 #스타트업 #창업컨설팅 #창업교육 #리드호프먼
라이트노벨 책 급처합니다. 라노벨 급처.,2021-11-16,https://cafe.naver.com/joonggonara/879579490,
경영책 / 자기계발책 <돈의 속성> 부자 되는 법 가르쳐주는 자기계발 도서 추천,2022-05-12,https://blog.naver.com/riot22/222729741742,#돈의속성 #김승호 #스노우폭스북스 #자기개발서 #자기계발책 #자기계발도서 #자기계발서추천 #부자의그릇 #경영책
<책소개> 언어장애 아동을 위한 감정표현 지도 프로그램,2022-03-20,https://cafe.naver.com/imslp/70668,
죽음의 수용소에서/ 빅터프랭클/ 인문서적/ 인문 /극한의 상황에서의 삶의 의미찾기 /수용소 이야기,2021-06-13,https://blog.naver.com/leedami1/222396708216,#로고테라피 #죽음의수용소에서 #빅터프랭클 #아우슈비츠수용소 #인문서적 #인문추천 #인문서적추천
[교보eBook/라이트노벨] <책벌레의 하극상>,2022-05-26,https://blog.naver.com/ebookpanda/222747079587,#책벌레의하극상 #최종장 #카즈키미야 #시이나유우 #교보 #교보이북 #교보 #라이트노벨
인문학부 전공서적(2021-2),2021-09-20,https://blog.naver.com/chaechaeday/222511450840,#강원대학교 #인문학부 #인스타북스 #전공서적
"[고등학생 추천도서] 고등학생 책추천, 서울대 권장도서, 청소년 필독도서 추천",2022-03-17,https://cafe.naver.com/kickstudy/974839,
[책소개 - 정리] 아이패드 캘리그라피,2022-03-11,https://cafe.naver.com/glecole/165939,
[책추천] '민주주의'란 무엇인가 대해 질문을 던지는 책 5권,2022-06-01,https://post.naver.com/viewer/postView.naver?volumeNo=33891826&amp;memberNo=8552370&amp;vType=VERTICAL,#지방선거 #투표 #민주주의 #정치 #사회문제 #책추천 #추천책 #독서앱
[서평후기] 손흥민 그래픽 에세이- 코알라스토어,2022-05-08,https://cafe.naver.com/bookchildlove/1837315,
#1. 서평 - Wealthinking 웰씽킹 켈리 최 #인생책 #성공,2022-03-19,https://blog.naver.com/brand_j_olivia/222677306709,#캘리최생각파워 #웰씽킹 #캘리최 #인생책 #성공습관 #독서기록 #성장기록 #서평
"인생책으로 추천해요, 죽음의 수용소에서, 빅터프랭클의 로고테라피, 이시형 옮김",2022-05-11,https://blog.naver.com/donkey3040/222728010836,
"[경영도서] 상식 불변의 원칙 ""사업가 필독서""",2022-05-08,https://blog.naver.com/ghejrl/222724554620,#경영도서 #상식불변의법칙 #사업가 #필독서
미국 서부여행 책추천,2021-12-17,https://cafe.naver.com/gototheusa/767601,
책리뷰를 쓰는 이유에 대해서 (+잡담),2022-05-16,https://blog.naver.com/yasibaby/222734159539,#협찬책리뷰의장점 #나만의이유
좋아하는 작가와 책추천,2022-03-19,https://blog.naver.com/hoigo84/222676915684,#책 #책추천 #파트리크쥐스킨트 #라즈채스트 #마르얀사트라피 #공감 #위로 #책소개 #휴식
조금 더 따뜻한 세상이 되길 바라며... 손수현의 첫 단독 에세이 <쓸데없는 짓이 어디 있나요>,2022-06-08,https://blog.naver.com/randomhouse1/222763145050,#여성에세이 #배우 #손수현 #영화감독 #연예인에세이 #사진에세이 #비건 #정세랑추천 #문보영추천 #페미니스트
"정치필독서 캐스팅보트 MZ세대는 어떻게 정치를 움직이는 가, 책 서평",2022-04-22,https://blog.naver.com/tok4/222708028910,#캐스팅보트 #정치필독서
자기계발 책 추천 꿈이 현실이 되는 방법 [그냥 오는 운은 없다],2021-09-07,https://cafe.naver.com/jhcomm/268451,
쿠팡으로 돈 벌기? 돈벌기! 쿠팡 파트너스로 투잡 할 때 필독서,2022-04-21,https://blog.naver.com/sweetie29/222706489854,#쿠팡파트너스 #쿠팡으로돈벌기 #단아쌤 #월급받기 #구인광고할정도로돈벌고싶은나 #길벗출판사 #매출상승노하우
[6][인문서적]썬킴의 거침없는 세계사,2021-10-13,https://blog.naver.com/jinlove48/222535896410,#썬킴 #거침없는세계사 #썬킴의거침없는세계사 #세계사책 #태평양전쟁 #아편전쟁
자기계발도서 픽사 스토리텔링 책 추천 자기계발책 북리뷰 마케팅책 필독서,2022-04-28,https://blog.naver.com/chummilmil99/222714088972,#자기계발도서 #픽사스토리텔링 #스토리텔링 #픽사 #책추천 #자기계발책 #북리뷰 #마케팅책 #자기계발서추천
쭈양뽀야의 인생책 소개/ 쭈양뽀야가 두번 다시 만나기 힘들다고 생각하는 인생책은 어떤 책일까?,2022-02-10,https://blog.naver.com/j274870/222638585220,#수레바퀴아래서 #헤르만헤세 #스토너 #존윌리엄스 #더로드 #코맥매카시 #인생책 #추천 #추천도서 #책소개
전산세무 1급 책추천,2021-09-06,https://cafe.naver.com/dongtanmom/5454571,
[독서일기] 공간여행 책 시작~,2022-02-15,https://cafe.naver.com/mhdn/186380,
‘엔데믹 국면 첫 바캉스 시즌’ 여행 서적 판매↑,2022-05-30,https://cafe.naver.com/deboracay/190681,
과학필독서 다양한 주제를 전집 한 질로.,2022-05-19,https://blog.naver.com/jinizi76/222738890075,#과학필독서 #과학뒤집기 #성우출판사
5/3 70번째 화요에세이,2022-05-03,https://cafe.naver.com/dreamagainschool/323798,
교원 초등필독서 톨스토이단편 외2종,2021-06-20,https://cafe.naver.com/youngtongremodelin/359868,
"어린이자기계발책, 100일 동안 매일매일 소원 적는 아이들~♡",2022-02-21,https://blog.naver.com/wwnwwnqk/222653908586,#소원적는아이들 #박현숙 #주니어김영사 #자기계발 #소원 #꿈 #책세상맘수다카페 #책세상맘수다서평단
2022년 1월 신작 라이트 노벨 구매 예정 목록,2022-01-09,https://lanovel.net/3591?category=518153,
(오늘의채움) 돈공부 필독서 (feat. 청울림),2022-06-11,https://blog.naver.com/nicetree4065/222768495775,#청울림 #나인해빗 #부자아빠가난한아빠 #재태크서적추천 #책추천 #부의추월차선 #나는오늘도경제적자유를꿈꾼다 #부의인묵한 #레버리지 #워킹맘책으로변할인생
[NCS책추천] NCS 입문은 '에듀윌 공기업 NCS 59초의 기술'로!,2021-08-14,https://cafe.naver.com/bebettergirls/1764050,
한 권으로 끝내는 리더십 'MBA 리더십 필독서 43',2022-05-02,https://blog.naver.com/uyuni-sol/222717811566,
#자기계발 #책 추천 성공하고 싶다면 목표에 끝까지 도달하는 방법 #자기결단력,2022-02-26,https://cafe.naver.com/jhcomm/286151,
강릉 카페 테라로사 경포호수점,2022-05-12,https://blog.naver.com/cozy95/222729206308,#강릉맛집 #강릉카페 #강릉커피 #강릉여행 #경포대커피 #경포대카페 #테라로사 #테라로사경포호수점 #아포 #아포리아
"극혐 라이트노벨 제목의 숨겨진 명작, '비극의 원흉이 되는 최강 외도 라스트 보스 여왕은 백성을 위해...",2022-04-14,https://blog.naver.com/dlsnditk119/222700987351,#웹소설 #소설가가되자 #악역영애물 #수작 #명작 #라스타메 #비극외도 #여왕 #왕도물 #명군
2021년 라이트노벨 12월 출간 예정작,2021-11-05,https://cafe.naver.com/somymedia/67047,
쇼핑 심리 에세이 《내 방식대로 삽니다》,2022-05-26,https://blog.naver.com/ilov2semi/222746955978,#내방식대로삽니다 #쇼핑에세이 #남인숙 #해냄 #도서협찬 #도서제공 #에세이추천 #쇼핑노하우 #글스타그램 #책밍아웃
초등학생 진로 책 추천: 호기심 직업 여행 (그림책),2022-06-02,https://toronglife.tistory.com/464,#그림책진로추천 #유아책추천 #직업교육책 #진로책 #초등직업책 #초등학생직업책추천 #초등학생진로책추천 #초등학생책추천 #호기심직업여행
"라이트노벨, 만화책 OPP봉투로 깔끔하게 포장하고 보관하자!",2022-05-19,https://blog.naver.com/commax00/222738918784,#만화책 #라이트노벨 #책보관법
인생책 추천해주세요!,2021-12-16,https://cafe.naver.com/anyangtalk/406739,
"유메닛키 - 라이트노벨, 코믹스",2021-12-10,https://blog.naver.com/thfdl876/222592260354,
"서양, 일본, 한국의 건축양식이 어우러진 동명동 근대가옥에 자리 잡은 동구인문학당",2022-02-28,https://blog.naver.com/ddung78/222660276327,#동구인문학당 #광주동구 #광주근대가옥 #광주동구명소 #광주동구가볼만한곳 #시티즌랩별별별서 #광주동구근대가옥 #근대가옥 #내인생의책
<멘탈을 바꿔야 인생이 바뀐다>가 자기계발 베스트 5위로 점프했습니다! 서점에 책이 쫙 깔리고 많은 분들이 읽으실 모습이 상상 됩니다.,2022-04-28,https://cafe.naver.com/tntwk5815/4612,#멘탈을바꿔야인생이바뀐다 #쎈멘탈 #초급반 #중급반 #고급반 #최면 #책
일본어로 된 만화나 라이트 노벨 같은 소설 읽어보고 싶은데 질문입니다.,2021-07-10,https://cafe.naver.com/jddcbn/119029,
[태어나서 죄송합니다] 다른분들 기대평보고 찾아봤어요. 책소개만봐도 눈물나는 책이네요.,2022-03-20,https://cafe.naver.com/culturebloom/1526605,
청소년 과학도서 책리뷰 『재밌어서 밤새읽는 화학 이야기』 화학관련도서,2022-03-12,https://blog.naver.com/youki42/222670374385,#청소년과학도서 #과학도서 #재밌어서밤새읽는화학이야기 #사마키다케오 #더숲 #화학관련도서 #과학책 #청소년추천도서 #청소년도서
[개발자 필독서] The Pragmatic Programmer (실용주의 프로그래머),2022-03-18,https://blog.naver.com/eee0930/222676357582,#코딩 #개발자 #노마드북클럽 #노개북 #실용주의프로그래머 #개발자필독서
귀농인 또는 농업인이 꼭 읽어야 할 책 농부 필독서 46선,2022-05-25,https://blog.naver.com/dosim189/222745407328,#귀농인필독서 #농업인필독서 #농부가꼭읽어야할책 #귀농인이읽어야할책 #농부필독서
2227/209) 논어 에세이 빈빈 - 류창희 수필가,2022-03-07,https://blog.naver.com/olbom/222666599472,#류창희 #류창희수필가 #논어에세이빈빈 #논어박사
"[라이트노벨]제로 럭키 소녀, 세상을 바꿔줘/이지북♠서평♠",2022-02-21,https://blog.naver.com/dh52012/222653873428,#제로럭키소녀 #이지북서평단 #이지북 #책추천 #제로럭키소녀세상을바꿔줘 #나나미마치 #애니추천 #라이트노벨추천 #순정만화블로그
이렇게 오랫동안 못 갈 줄 몰랐습니다 - 여행 타령 에세이,2022-02-20,https://cafe.naver.com/culturebloom/1504005,
인류 진화의 무기 친화력-윌리엄 폰 히펠/진화의비밀을 다룬 인문책,2021-12-15,https://blog.naver.com/tsslove/222596437880,#인류진화의무기친화력 #친화력 #윌리엄폰히펠 #진화의비밀 #인문책 #김정아옮김 #한국경제신문
서강대 필독서,2022-04-14,https://blog.naver.com/suijana/222700398197,#서강대필독서
책소개-신인숙-2강과제(다시 제출),2022-05-13,https://cafe.naver.com/bookbrandingschool/10582,
A5(148*210)인문사회서적-신간도서-인쇄출판견적,2022-03-10,https://blog.naver.com/cscg6472/222668853114,
인문사회과학/자연과학기반 (입문) 서적,2021-08-19,https://blog.naver.com/wpeng1998/222476742378,
교보문고 광교월드스퀘어센터 신간서적 베스트 안내 바로드림 서비스 이용 후기,2022-05-08,https://blog.naver.com/rhythmzero0/222724558198,#방구석미술관 #게으르다는착각 #이어령 #교보문고책순위 #바로드림서비스 #책위시리스트 #책포장 #작별인사김영하
[책리뷰]좋은 어른을 위한 에세이,2022-05-18,https://cafe.naver.com/foodballmanager/1147791,#좋은어른을위한에세이 #책서평 #출판사로부터 #제공받아 #작성한 #후기입니다
■ 살면서 이 책만큼은 꼭 3번 이상 읽어야 하는 책!! (부의 인문학 - 브라운스톤) 북센 서평 ■,2022-05-06,https://cafe.naver.com/jaegebal/3731745,
(도서) 코코와 집사의 단짝단짝 이야기 리뷰,2022-06-04,https://cafe.naver.com/culturebloom/1591519,#코코와집사의단짝단짝이야기 #바이차 #컬처블룸 #컬처블룸리뷰단
"육아 에세이 〈학원 대신 시애틀, 과외 대신 프라하〉",2022-05-20,https://blog.naver.com/kiyoon96/222740085303,#학원대신시애틀과외대신프라하 #육아서 #여행에세이 #이지영 #서사원
자기계발 책 딴따라 소녀 로스쿨 가다 자기계발서,2022-05-19,https://blog.naver.com/puhuana/222738578218,#자기계발책 #자기계발서 #자기계발서추천
리더가 되는 자기계발 동화,2022-05-28,https://cafe.naver.com/pusanmom/3642748,
도서 기분을 관리하면 인생이 관리 된다 (개인적으로 읽은) 간단 후기 +_+,2022-04-26,https://cafe.naver.com/culturebloom/1558553,
어버이날 다시 읽는 김규나 에세이 '두 주먹',2022-05-08,https://blog.naver.com/foxinthemoon/222724582901,#김규나에세이 #새똥같은이야기 #어버이날
#97 <인생역전 자기계발 100권 책 추천> - SHORTER 쇼터 - 알렉스,2022-06-09,https://blog.naver.com/loveteen8/222765137419,#쇼터 #알렉스 #생산성 #생산성향상 #김봉진 #부자의비밀 #부자되는법 #자기계발
(재단책) 인문 교양 베스트셀러,2021-09-14,https://cafe.naver.com/booksfree/48297,
[초등저학년 추천도서] 초등학교 1학년 2학년 필독도서 꾸러미! 2022 크레용하우스 필독서 세트,2022-02-28,https://blog.naver.com/crayonh/222660164741,#초등 #초등 #초등저학년추천도서 #초등저학년필독도서 #크레용하우스
물고기는 존재하지 않는다 / 인생책이란 평은 존재하는가,2022-05-13,https://blog.naver.com/cherish0602/222731662539,
Warriors & Wings of Fire 책소개 + 작가와의 만남 + 자료 wordlist & worksheet 제공,2022-03-11,https://blog.naver.com/pokkppo/222669537056,#영어원서 #영어원서추천
[세계 심리학 필독서30] 심리학 필독서 30권을 한 권으로 알차게 모아놨어요.,2022-03-13,https://cafe.naver.com/culturebloom/1520074,
에세이 보잘것없다 여길지라도 여전히 넌 빛나고 있어,2022-06-04,https://blog.naver.com/ruha_thanks/222759684807,#보잘것없다여길지라도여전히넌빛나고있어 #에세이 #김태환 #리뷰어스클럽
수오서재 신간 에세이 우리는 비슷한 얼굴을 하고서,2022-05-14,https://blog.naver.com/bookpark/222732165071,#수오서재 #우리는비슷한얼굴을하고서 #김달님 #에세이
"라이트노벨 부록, 라노벨부록, 라이트노벨(라노벨)책갈피 판매 합니다.",2022-06-05,https://cafe.naver.com/joonggonara/921428416,
초등필독서 우리고전전집 일거양득 콩쥐 팥쥐를 읽고 한자도 배워요.,2022-06-09,https://blog.naver.com/boco219/222765943274,#초등필독서 #초등전집추천 #브레인고 #일거양득 #우리고전책 #우리고전전집 #초등학습만화 #초등한자대비
[1년전오늘]차기 대통령의 필독서 다섯 권 +두권,2022-05-20,https://blog.naver.com/ckcssh/222739604550,
청소년인문 문해력 책 힙합은 어떻게 힙하게 됐을까?,2021-11-03,https://cafe.naver.com/booksales/1130846,
"[여행에세이/가족에세이] 부자 여행기 - 김경진, 김태우",2022-05-24,https://blog.naver.com/saessak77/222744972692,#부자여행기 #김경진 #김태우 #여행에세이 #에세이추천 #힐링에세이 #도서추천 #도서협찬 #부크크
플라톤 아카데미 2021년 인문지혜 장학생 PAN 선발 공고/장학금 300만원,2022-05-31,https://blog.naver.com/52kckyu/222752910335,#자기소개서 #자소서 #자기소개서첨삭 #자소서첨삭 #자기소개서대행 #자소서대행 #이력서 #신입 #경력 #자기소개서컨설팅
한국 SF 소설 「작별인사」 김영하 북클럽 5월 도서 책리뷰,2022-05-22,https://blog.naver.com/soul1969/222741709874,#작별인사 #김영하 #김영하북클럽 #한국소설 #베스트셀러소설 #책리뷰
라이트노벨) 바카노!1 The Rolling Bootlegs - 나리타 료우고,2022-04-17,https://blog.naver.com/popipo1004/222703163223,#독서 #책리뷰 #하루한권 #라이트노벨 #바카노 #나리타 #모먼트매일루틴챌린지 #나리타료우고 #대원씨아이
"와이책 과학,역사,인문사회",2022-06-08,https://cafe.naver.com/glove/7520317,
[박이정출판사]신간도서 소개 및 서평이벤트,2022-03-23,https://cafe.naver.com/forkorean/83897,
"인문서적, 나는 불안할 때 논어를 읽는다(서평2022_5)",2022-04-19,https://blog.naver.com/ayhj/222705506075,#인문서적 #나는불안할때논어를읽는다
여러분의 인생책을 추천해 주세요!(재테크책 or 아무책),2022-04-04,https://blog.naver.com/ysdh5442/222691291736,
인문고전 필독서) 현대지성클래식 자유론 - 존 스튜어트 밀,2022-05-23,https://blog.naver.com/saki0307/222742303327,#현대지성 #현대지성클래식 #인문고전 #자유론 #존스튜어트밀 #인문고전필독서 #인문서적 #인문도서 #베스트셀러
퍼즐의 원리를 찾고 해결하는 초등수학전집 천재들이만든수학퍼즐은 초등교과연계 수학필독서로 추천드려요,2022-03-30,https://blog.naver.com/y2004004/222687435812,#초등수학 #초등수학전집 #초등수학전집추천 #초등수학필독서 #초등교과연계 #초등수학도서 #사고력수학 #자음과모음 #자모에듀 #피어슨이만든표만들기
인문서적 겨울신록,2022-04-13,https://blog.naver.com/cklee0101/222699129060,#인문서적 #겨울신록 #인문학 #인생 #제 #선태사해 #백세시대삶
