,title,date,url,hashtag
1920,모카 오버핏 싱글자켓,2021-09-24,https://www.youtube.com/watch?v=jC-qdwQtR6E,
15782,봄 여름 화이트 플레어 스커트 주름 학생 A라인 여성 나들이 하객룩 베이직 회색 검정,2021-06-23,https://www.youtube.com/shorts/_pfhE7MaGT0,
5204,처음 입어본 순간 충격받은 바지,2022-01-19,https://www.youtube.com/watch?v=tnFXjpDrcBQ,#미니멀 #치노팬츠 #남자치노팬츠 #스트릿 #스트릿패션 #미니멀자켓 #미니멀팬츠 #인뎁스리포트 #겨울자켓 #남자자켓 #남자겨울자켓 #십화점 #셔켓 #셔츠자켓 #남자셔츠자켓 #스튜디오니콜슨 #르메르 #오라리 #질샌더 #워크웨어 #아메카지 #후기 #추천 #리뷰
10906,#플라잉요가 프론트벨트 수업 시퀀스(코르셋 연결 가능),2021-10-13,https://www.youtube.com/watch?v=Dgr2xa0xbig,
15822,2022년 가장 많이 팔린 여성점프수트 상품 추천순위 top10,2022-04-03,https://www.youtube.com/watch?v=mca0JQ36oy4,#애플망고옷장 #퍼니걸스 #다니러브 #토마토팩토리 #비비에모 #루즈핏 #빼빼 #오키진 #하늘바라기
13802,민소매니트원피스 그린컬러 야외 전신동영상,2021-08-19,https://www.youtube.com/shorts/kxhnrRi6ye0,
11163,[LIVE][세로캠] 김소향 - 코르셋(Corset) | 뮤지컬 ‘프리다(Frida)' | 두시탈출 컬투쇼,2022-02-25,https://www.youtube.com/watch?v=OCt19cZgDkM,#김소향 #코르셋 #컬투쇼 #뮤지컬 #프리다 #두시탈출컬투쇼 #라이브
11459,모던 데일리 린넨 셋업 반팔 자켓,2021-06-12,https://www.youtube.com/watch?v=lr-J2jVwCJI,
10687,박스티 싹다 잘라서 크롭으로 만들어버리기 (feat.주방가위),2021-07-08,https://www.youtube.com/watch?v=I2pXuW-asSc,#여락이들 #여행유튜버 #고고팬츠
3659,2022년 인기상품 여자냉장고바지 상품 추천판매순위 top10,2022-05-27,https://www.youtube.com/watch?v=Z1vmJDPfblI,#러브율 #잘빠진 #어나더디 #아웃도어사자쇼핑 #로로스키니 #로로스키니 #빅걸스토리 #오지다 #나타났다
7167,"타이다이, 다이소 양말도 염색! 세상 하나뿐인 양말 만들기, 입생로랑 스타일 그리기  Tie dye and  Drawing on socks",2021-07-16,https://www.youtube.com/watch?v=wRV94yDiI5U,#양말염색 #타이다이염색 #타이다이양말
14049,"🇰🇷🇺🇸🇨🇳🇯🇵겨울에 출근하면서 한번에 보는 룩북 데일리룩부터 데이트,연말파티,하객룩까지 | Winter lookbook | Daily lookbook | 크리스마스",2021-07-25,https://www.youtube.com/watch?v=45xEUwWbiH8,#룩북 #겨울룩북 #하객룩
6620,블랙 여름통청바지 청바지 여성 스트레이트 여름 하이웨스트 청 반바지 데님 숏 팬츠 블랙,2021-07-17,https://www.youtube.com/shorts/Q9WPQpSAA-w,
9881,여름잠옷바지 커플 체크 쿨팬츠 시원한 냉장고바지,2022-05-03,https://www.youtube.com/watch?v=BiGF733us0A,#잠옷 #봄잠옷 #여름잠옷 #체크잠옷
4708,2022년 남자카고바지  인기순위  top10 비교순위,2022-04-02,https://www.youtube.com/watch?v=vvDoNnFuFYo,#스댕클럽 #가우리 #이브컴퍼니 #빠델 #스댕클럽 #이브컴퍼니 #버튼 #스댕클럽
8777,"ENG) [아랫배] 어?왜? 개강하자마자 시험기간? '후드, 맨투맨' 으로 편한 여자 스타일링 추천,일주일동안 입은 옷 OOTD VLOG | What I wear in a week",2021-10-31,https://www.youtube.com/watch?v=aso5FxYxCdY,#일주일코디 #꾸안꾸 #원마일웨어룩
7144,가오리 핏 스탠드 카라 원피스 / 박스 디자인 미니원피스,2021-12-17,https://www.youtube.com/watch?v=NJYm9gcpYoE,
4571,사이드 배색 와이드 밴딩 팬츠 2color,2022-04-04,https://www.youtube.com/shorts/SlsEpTLrjBU,
15623,겨울 룩북 하울#3. 신상 아우터6가지. 쇼핑 하울. 패션 코디 추천. 데일리룩 출근룩. winter loobook&haul,2021-11-21,https://www.youtube.com/watch?v=REu966Pvslg,#겨울룩북 #겨울아우터 #겨울데일리룩 #겨울출근룩 #겨울하객룩 #쇼핑하울 #겨울하울 #겨울쇼핑하울 #겨울아우터추천 #겨울데일리룩추천
13356,데일리앤 A라인 잔꽃 플라워 패턴 롱 스커트 메리유,2022-03-22,https://www.youtube.com/shorts/xxIeUlU_4bQ,
15324,쉬폰 원피스 추천! 여름에는 역시 쉬폰 원피스! 추천드려요 💕,2022-05-19,https://www.youtube.com/shorts/c8ByCh5iAxo,
15413,여덟폭 플레어 스커트 재단하기,2022-05-10,https://www.youtube.com/watch?v=ORX6fe-5Nfw,
6638,“너도 할 수 있어!” 일반인이 스타일링한 종류별 코트 스타일링  [무탠 스타일링],2021-10-12,https://www.youtube.com/watch?v=K9amMdUVK40,#무신사 #무탠다드 #코트 #무신사코트 #무탠다드코트 #코트추천 #가을코트 #검정코트 #가을겉옷 #가을옷추천 #깔끔한코트 #미니멀코트 #유아인코트 #미니멀룩 #출근룩
11295,[NCT_해찬]게임은 무조건 해찬이랑 같은 팀이면 좋음,2022-04-05,https://www.youtube.com/shorts/Bd0ANa5uefc,
10263,"잔디, 청바지, 크롭티 환상적",2022-03-12,https://www.youtube.com/watch?v=uGPHk128IMo,#하울 #댄스
10202,10만원대 아우터로 겨울코디 끝내기🔥 [2탄 : 코트 편],2021-12-07,https://www.youtube.com/watch?v=d8cproqySKM,
14490,에이블리하울/여름옷/착용샷있음/157cm.43kg/설참,2021-06-18,https://www.youtube.com/watch?v=Kg8tlprBC6o,
621,"올 여름 나의 반팔티셔츠 라인업 - 안입는 옷 크롭티 만들기 / 옷장정리 (h&m, 자라, 나이키 집사템, 가니)",2021-05-28,https://www.youtube.com/watch?v=DVXqaeMo2v0,#옷장정리 #크롭티만들기 #반팔티셔츠
10293,광고 폴로니트 내 삶을 바꾸는! 추천해요 추천 TOP10,2022-05-02,https://www.youtube.com/watch?v=XrxTv7_nQVU,#보스트핏 #폴로 #머시따 #폴로 #랄프로렌 #폴로 #폴로랄프로렌
8975,69kg 통통녀의 날씬해보이는 코디룩북🙋🏻‍♀️ outfitㅣ66사이즈ㅣ77사이즈ㅣ여자쇼핑몰ㅣ봄코디ㅣ청바지ㅣ원피스,2022-01-27,https://www.youtube.com/watch?v=Qq6nzKBGkxA,#룩북 #통통녀
10179,ZARA 자라 봄신상 입어보기 | 2022 S/S | 자라 하울 | 봄코디 | 자라 추천템 | 돌려입기ㅣ자라 룩북 | 데일리룩,2022-03-11,https://www.youtube.com/watch?v=kCtHWtjOd-o,#자라 #자라봄신상 #자라추천 #자라하울
14928,데님스커트 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-16,https://www.youtube.com/watch?v=Z2LZOZsy4HA,#나바바 #네모 #반에이크 #네모 #밀리언코르 #패션풀 #빼빼 #수비진 #데님스커트추천 #데님스커트가격 #데님스커트후기 #가성비데님스커트 #데님스커트순위
9149,카르 네오프렌 후드 집업,2021-08-17,https://www.youtube.com/shorts/R3XOFGtHGmQ,
13978,여름패션하울🌴 여름스러운 색감에 소재까지 시원한 11가지 여름 룩북🌻 :: SUMMER LOOKBOOK (여름 코디 추천/ 여름 꾸안꾸 코디/ 디자이너 브랜드 룩북｜뷰티펄진주),2021-06-06,https://www.youtube.com/watch?v=cu4i4f5dZK0,#여름룩북 #여름패션하울 #여름코디추천
12343,미쳐버린 반팔니트 언박싱 #short #언박싱 #unboxing #asmr,2022-04-11,https://www.youtube.com/shorts/h2X9YK6ahnk,
13298,최근 유행하는 코듀로이 팬츠 추천! CD 에센셜 세미 와이드 코듀로이 밴딩팬츠 #shorts,2022-01-12,https://www.youtube.com/shorts/91t7pUA5rEo,
9973,여자들이 생각하는 비싸보이는신발 vs 저렴해보이는 신발,2022-04-12,https://www.youtube.com/watch?v=411LKdhIed4,#남자신발 #비싼신발 #여자들이좋아하는신발
7836,후드티 입는 남자,2021-12-20,https://www.youtube.com/shorts/ZnIfqUu0u5s,
12774,DIY[Easy sewing : 플레어 스커트/Skirt2 ] 장력을 이용한 주름잡기- Dalsoon의 세상 쉽고 재미있는 재봉교실!~ 어제 재봉 시작하셨어도 가능해요.,2021-07-02,https://www.youtube.com/watch?v=v5T_FN5psfA,#치마만들기 #옷만들기 #무료패턴
393,기본 긴팔티 롱슬리브,2021-09-30,https://www.youtube.com/shorts/tZeGHliAiFM,
11905,다가오는 가을 준비 바시티 자켓 코디(Get ready with me!) #shorts,2021-10-11,https://www.youtube.com/shorts/MaLu1zhQJxU,#가을코디 #바시티자켓
2351,[ 남녀공용 ] 기모 레터링 자수 반집업 아노락 맨투맨 밴딩 조거팬츠 트레이닝복 4color,2021-11-29,https://www.youtube.com/shorts/EjdARiYnvzc,
14055,[브이로그] vlog 줌마 미니스커트  당구 한판  어때요? 바니줌마/미니스커트/vlog/mini skirt/,2021-10-04,https://www.youtube.com/watch?v=b7eiTyVjwTw,#줌마 #아줌마 #브이로그 #바니줌마 #미니스커트 #일상
5467,롱패딩 다음은 이거다,2022-02-19,https://www.youtube.com/shorts/8xJnHf2esmk,
8366,요즘 힐링이라는 글램핑에서 생일파티하기🎂,2021-06-06,https://www.youtube.com/watch?v=0bkV8WDA7JM,#글램핑 #가평글램핑 #글램핑브이로그
14566,2022년 인기많은 상품 청치마 추천 추천판매순위 top10,2022-05-21,https://www.youtube.com/watch?v=CY0mIjEQFPA,#수비진 #패션풀 #여성 #네모 #네모 #수비진 #수비진 #공블리 #수비진 #네모
7066,Daily lookㅣ오늘뭐입지 일주일 데일리룩 룩북 꾸안꾸부터 꾸꾸꾸까지! with 데일리백ㅣ직장인룩/출근룩/꾸안꾸/대학생룩/데이트룩ㅣ겨울 룩북ㅣ가방 추천ㅣlook book,2022-01-22,https://www.youtube.com/watch?v=BIa2PI8txXA,
8107,ZARA DENIM👖 자라에서 바지만 사봤어 | 6가지 필수템 | 자라 안사고 뭐해!? | 봄맞이 데님추천 | 바지맛집 | 데님맛집 | 쇼핑하울,2022-04-04,https://www.youtube.com/watch?v=bfi2pirjd7o,#자라 #데님맛집 #내돈내산
8504,캐주얼 끝판왕! 뉴발란스 스니커즈 봄 코디👟 【코디디렉터】,2022-03-08,https://www.youtube.com/watch?v=FiY4-QAxIs8,
13472,2022년 여성점프수트  인기순위  top10 비교순위,2022-04-08,https://www.youtube.com/watch?v=BPob60Tnl1k,#애플망고옷장 #퍼니걸스 #토마토팩토리 #다니러브 #비비에모 #빼빼 #빼빼 #오키진 #하늘바라기
12167,체크 셔츠와 고양이 그리기 ✦ 데일리룩 수채화 일러스트 ✦ 캐릭터 ᰽ 옷 그리는 과정 #shorts,2021-09-06,https://www.youtube.com/shorts/Z7Et7nTPXFw,
12018,무조건 성공하는 6가지 맨투맨 코디 꿀팁😊,2021-10-27,https://www.youtube.com/watch?v=Ry7m7Rps-_M,
10991,"[인터넷 와글와글] ""잠옷 입고 들어오지 마시오"" 갑론을박 벌어진 편의점 안내문…외 2가지 키워드 기사 [굿모닝 MBN]",2022-03-31,https://www.youtube.com/watch?v=WyMPc0oF8ck,#굿모닝 #인터넷와글와글
14349,"로고실켓반팔화이트, 가죽치마",2022-03-28,https://www.youtube.com/watch?v=b3q3is7LqYI,
10146,👚 양복구의 자켓&청바지 만들기 - 가봉편 -  👖,2021-07-25,https://www.youtube.com/watch?v=5DMJVnXgvyE,#맞춤수트 #맞춤예복 #맞춤정장 #비에스테일러
666,광고 남자바지 무조건 사야하는! 추천해드려요 추천 TOP10,2022-05-23,https://www.youtube.com/watch?v=svZbfhoVFTA,#남성 #어나더디 #업클라스 #로코비전 #스댕클럽 #장바 #장바 #씨쏘
5066,[국내제작고퀄]배색 패치 패드 오버핏 박시 하프 자켓 2Color-블랙,2021-09-05,https://www.youtube.com/shorts/jZSrFB0alXs,
10436,COS 코스 매장 쇼핑 | 코스입어보기 | 여름원피스 보러왔어요,2021-07-20,https://www.youtube.com/watch?v=dGZlI_ezj54,#코스 #코스쇼핑 #코스매장 #코스입어보기 #코스원피스 #코스드레스 #원피스 #드레스 #여름원피스 #민소매원피스 #원피스추천 #드레스추천 #코스원피스추천
9469,[규마켓 자체제작] 세미 와이드 부츠컷 앞트임 롱 슬랙스,2021-12-09,https://www.youtube.com/shorts/koqaz-J67oI,
7037,이거 강력추천! 남성여름등산바지 인기상품 추천순위 TOP10,2022-05-18,https://www.youtube.com/watch?v=rcdBy5vnwLk,#슈퍼맨아웃도어 #콜핑 #노블진 #노블진 #슈퍼맨아웃도어
3680,"인재를 모집합니다! ㅣ패션MD, 패션 디자이너, 경영지원, 영상 편집자 등",2022-05-22,https://www.youtube.com/watch?v=A3-KH5EqbUI,
10462,남자 코트 브랜드 & 코디 추천 (겨울 아우터),2021-12-05,https://www.youtube.com/watch?v=hy4xQy0zKtM,#남자코트추천 #남자코트코디 #라퍼지스토어야상 #던스트코트 #인사일런스코트 #비바스튜디오코트 #바버자켓 #발마칸코트
1381,"[비율 안좋은 체형▶비율 좋아보이는 법] 당신이 다리가 짧아보이는 이유? (ft.제니,정채연,장원영) //셜록뷰티🔎",2022-01-30,https://www.youtube.com/watch?v=EaiNGaECtNw,#비율좋아지는법
3428,'BTS 잠옷' 고가 논란...제작 참여한 멤버도 '갸우뚱' / YTN,2022-01-03,https://www.youtube.com/watch?v=ty6FCET3w5Q,
16529,"원피스 소매 패턴그리기 , 린넨 원피스 패턴 ( 3편 소매 패턴 )",2021-06-16,https://www.youtube.com/watch?v=q8FMPezM_Yk,#소매패턴 #소매패턴그리기 #원피스만드는법
6069,다올 니트 카라 투웨이 집업,2022-02-04,https://www.youtube.com/shorts/YcJzG2kHA7M,#라뷰 #데일리룩 #쇼핑몰추천 #여자쇼핑몰 #와이드팬츠코디 #와이드슬랙스코디 #트레이닝셋업
9143,제이디 반집업 니트,2021-12-13,https://www.youtube.com/shorts/00T1LGNmM6k,
10889,2030남자 인생 맨투맨 소개해드릴게요! 깔끔하고 트렌디한 집업 맨투맨 코디:),2021-09-09,https://www.youtube.com/shorts/xHQxtCegt48,#집업맨투맨 #맨투맨 #업스타트
15203,"[vlog]대학생브이로그(운전하기,겨울옷하울,휴일브이로그)",2021-11-04,https://www.youtube.com/watch?v=4J31Ay_-f_Y,
4988,2022 봄신상 소개 | 룩북 | 클래식 | 트위드 | 트위드코디 | 트렌드 | 슬랙스코디 | 여자반폴라 | 여자룩북 | 오피스룩 | 데이트룩 | 하객룩,2022-02-12,https://www.youtube.com/watch?v=lKVQ_uL-peY,#룩북 #클래식 #트위드 #트위드치마 #트위드스커트 #트위드자켓 #트위드코디 #슬랙스 #여자슬랙스 #밴딩슬랙스 #여자룩북 #오피스룩 #데이트룩 #남자들이좋아하는 #하객룩 #봄 #신상 #야옹이작가 #야옹이작가니트 #제니트위드 #레스케이프호텔
14708,🎄[158cm] 빅사이즈 겨울 룩북🎅🏻 (feat.핫핑) 빅사이즈 코디는 이렇게 하세요😝 빅사이즈 원피스,2021-12-24,https://www.youtube.com/watch?v=K7ZdvKJlnBs,
14940,"신발에 진심인 나••12가지 여름 신발 HAUL👟 | 더오픈프로덕트, 미우미우, 오니츠카타이거, 오소이 등",2022-05-28,https://www.youtube.com/watch?v=CF_-FHbUJyE,
1144,롱패딩 지퍼는 선넘었지!!!!💣💣💣 #Shorts,2022-04-16,https://www.youtube.com/shorts/E8tnqSa4g8o,#웃긴영상 #코미디
10853,점프수트 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-04,https://www.youtube.com/watch?v=iZLemMjjHik,#세이스타일 #오키진 #빼빼 #수비진 #비비에모 #루나걸 #남자 #점프수트추천 #점프수트가격 #점프수트후기 #가성비점프수트 #점프수트순위
14791,GRWM • 여름옷 같이 준비해요🏄‍♀️ • 22 FASHION LOOKBOOK • 여름패션하울 • 에이치모드 • 닥터마틴 • 샌들 • 바람막이,2022-05-25,https://www.youtube.com/watch?v=K7gOAFjUrqw,#데일리룩 #여름룩북 #룩북 #데일리코디 #대학생룩 #출근룩
450,❄봄웜라의 겨울패션하울❄ 인간 미숫가루 담쓰의 베이지템 쇼핑! (메종키츠네 가디건ㅣ루이비통 머플러ㅣ슬림패딩ㅣ폭스퍼후드코트),2021-12-05,https://www.youtube.com/watch?v=rnAxRmJ_Qyo,#겨울쇼핑하울 #봄웜라 #인간미숫가루
11734,광고 바지 선물받고 싶은! 알려드려요 추천 TOP10,2022-04-29,https://www.youtube.com/watch?v=F4ByhFyerKI,#가이스토리 #캐럿 #씨쏘 #오키진 #엔비룩 #스댕클럽 #장바 #잘빠진 #슈퍼맨아웃도어 #씨쏘
14249,클래식카라 원피스 디테일 🤍,2021-11-08,https://www.youtube.com/shorts/0fhevtk3ZmA,
15890,가죽 스커트 안감바지(Leather Skirt),2021-07-22,https://www.youtube.com/watch?v=hDv4lsOYEFM,
11962,"검은마법사 솔플 18번째 직업 윈드브레이커 클리어, 59분 20초컷",2022-02-23,https://www.youtube.com/watch?v=YlsApGXFUUI,
6280,끈나시 원피스 미드 holy~,2022-03-10,https://www.youtube.com/shorts/UWBfsR2rNi8,
14256,#여름엔덥게 #여름옷 #여름코디 #봄코디 #탑코디 #다사다룩 🫢,2022-04-21,https://www.youtube.com/shorts/TtsOPNgoMBQ,
128,입기 부담스러운 요가 레깅스 팬츠 타이다이 염색으로 힙하게 DIY,2021-07-28,https://www.youtube.com/watch?v=dKfL7EKyyHQ,#리트다이 #옷염색약 #요가복염색 #레깅스염색
3858,[ 가을룩북 ] 가을 옷 추천해쥬께 ღ | 존예 슬랙스 • 가디건 • 반팔티 • 청바지 •••• | 가을 옷 하울 | 가을 패션 하울 | 가을룩북 | 가을코디 | 고3 쇼핑몰,2021-09-07,https://www.youtube.com/watch?v=zp8HlXHWvsQ,#가을룩북 #패션하울 #고
6564,2022 S/S 이번 필수 아이템  #여자슬랙스 #여자슬랙스코디 #여자봄슬랙스 #여자여름슬랙스,2022-03-27,https://www.youtube.com/shorts/Z5LQ8pKqq1w,#여자패션 #여자코디 #미니멀룩 #미니멀코디 #여자미니멀룩 #데일리룩 #여자봄코디 #여자봄신상 #여자여름코디 #여자봄슬랙스 #여자여름슬랙스 #여자와이드슬랙스 #여자슬랙스추천 #여자데일리슬랙스 #여자슬랙스코디
10439,꾸안꾸엔 필수죠!! 봄에 입기 좋은 가성비 데일리 아이템 5가지 추천! (Feat.남자봄코디),2022-01-25,https://www.youtube.com/watch?v=K5wUOlB-mcc,#남자봄옷 #남자봄코디 #코드그라피
10114,본격적인 가을! 예쁜 가을 데일리룩&유행템 모음,2021-09-14,https://www.youtube.com/watch?v=RYUcU08ajNc,
6037,[VLOG.셀렉송] 일상브이로그 | 여름반팔자켓코디 | 경단녀브이로그 | 모임룩 | 데일리룩 | 일상룩 | 금천플러버 | 모던하우스ㅣ동대문악세사리 | 지비츠 | 샤브향 | 투썸,2021-07-09,https://www.youtube.com/watch?v=bdb00pAdERs,#여름반팔자켓 #데일리룩 #일상브이로그
13566,쇼핑몰 하울👚 | 민디아 | 하울 | 데일리코디 | 니트 | 아우터 | 코디북 | 데일리룩 | 룩북 | 신상 | 모자 | 겨울코디 | 겨울모자 | 쇼핑몰,2021-12-16,https://www.youtube.com/watch?v=-zrul0GtMhM,
12279,EP.24 혼자가 아니야! 연말 홈파티(ft.편한 잠옷 추천/ 겨울 파자마)☃️겨울 일상 크리스마스 브이로그 2편ㅣ아라보다 브이로그,2021-12-28,https://www.youtube.com/watch?v=whe4apYIe5w,#잠옷추천 #파자마 #커플홈웨어 #홈파티 #크리스마스브이로그
2967,귀여운 잠옷을 제작했어요 ..🤍🦒🦒🦒(가격•핏감•착용샷•한정수량),2021-09-27,https://www.youtube.com/watch?v=gVxAemIY2qk,#울랄라파자마 #제작잠옷 #율리
6832,[이벤트] 리온이의 최애 후드티?!👀 뭔지 알고싶으면 드루와 드루와~~~ | 신비아파트 특별판: 빛의 뱀파이어와 어둠의 아이 | 신비아파트 공식 채널,2021-12-05,https://www.youtube.com/watch?v=iN5AmbotLxw,#티빙오리지널 #신비아파트 #신비아파트특별판 #티빙
11912,이 신발 지금사도 될까? 내년까지 신기좋은 신발 총정리,2022-01-01,https://www.youtube.com/watch?v=U-DO9D0zdQE,#보테가베네타 #더비슈즈 #첼시부츠
13842,Vlog. 그랜드 하얏트 인천 호캉스. 숏패딩과 코듀로이 팬츠를 찾고 계시다면..,2021-11-28,https://www.youtube.com/watch?v=AAdYg8Hg1cw,#브이로그 #언박싱 #그랜드하얏트
12059,겨울 여성 A라인 밴딩 롱 하이웨스트 플리츠 스커트,2022-01-05,https://www.youtube.com/shorts/TbgAPGtxx0A,
15146,하객룩ㅣ원피스룩 블랙앤화이트 빅카라원피스 하나쯤 소장해야 맞아요! ㅋㅋ 고급미 촤르르 이렇게 입고 가세요👆,2022-05-05,https://www.youtube.com/shorts/axOSw8o-KrU,
1661,플레어 프렌치 스커트 코르셋 치마 A라인 하이웨스트,2022-05-12,https://www.youtube.com/shorts/sk6DiYFZ5-4,
8794,MLBNY 정품 남녀 빅사이즈 바람막이 야구 점퍼 MLB-03 S-6XL 블랙 두꺼운 MLB 잠바,2021-10-11,https://www.youtube.com/watch?v=REEwLIcDIT0,
4750,키켓 후드 집업&밴딩 팬츠set,2021-12-24,https://www.youtube.com/shorts/PquyQSU2rFg,
10937,안녕하세요 오늘은 크롭티를 입고 제로투를 추어 보았습니다,2022-03-15,https://www.youtube.com/watch?v=zRvmOdxoYZA,
9129,금계산반 #한국춘란 #생강진청서호반,2021-08-24,https://www.youtube.com/watch?v=KwkICLZ890U,
9433,무료배송 인트 3버튼 싱글 자켓 빅사이즈 (네이비),2021-11-03,https://www.youtube.com/shorts/eGNJ0gPiBGo,
2405,깔끔 그 자체! 청남방이 사용하는 COMG스킨 다운/설치 방법,2022-05-20,https://www.youtube.com/watch?v=xonXRMAJRm8,#디아블로 #스킨
10464,파티룸에서 레드원피스 미니원피스 스타킹 룩북 미리보기 korean female model stockings lookbook #shorts,2021-12-23,https://www.youtube.com/shorts/cXARy5c_gNU,#룩북 #원피스
8447,[마리오 Ep.6] 내가 본업할 때 입는 옷들 (도예과 & 쇼핑몰사장),2021-07-10,https://www.youtube.com/watch?v=s9kYMuztGro,#마리오
12384,봄 여자 유행 스트레이트 팬츠 멜빵바지 N1,2022-03-05,https://www.youtube.com/shorts/mqxXYOZUXug,
3182,후드집업 만날래?,2022-04-04,https://www.youtube.com/shorts/RML9Ptr6WIU,
2784,광고 크롭자켓 선물받고 싶은! 소개해드려요 추천 TOP10,2022-05-01,https://www.youtube.com/watch?v=by9b1lVpseg,#나니까 #바이름 #티탁 #세컨그라운드 #여성용 #어썸어라운드
13493,"겨울이라고? 🐩🖤겨울 미니하울 스킨케어,립, 스투시, 더오픈프로덕트etc 🧶(with memebox)",2021-11-21,https://www.youtube.com/watch?v=wcaA1OP47XM,#미니하울 #겨울하울 #스투시 #더오픈프로덕트 #라부르켓 #피지오겔 #르라보 #헉슬리 #피브 #미미박스 #아임미미 #드로잉아뜰리에벨벳립스틱 #포니이펙트 #하이드로볼륨립틴트 #스투시 #아름다움이란무엇인가 #비니 #겨울보습 #스킨케어
6269,겨울아우터 하나로 끝내고 싶다면 l 제로 익스페디션 다운자켓,2021-11-10,https://www.youtube.com/watch?v=5uExDLaSwFk,#제로그램 #익스페디션다운자켓 #제로다운자켓 #제로자켓 #겨울아우터
10836,Vlog | COS 코스 가을 신상으로 코디해보기! | 크롭베스트 | 테이퍼드진 | 모헤어가디건 | 맨투맨 추천! | Try on haul | Autumn in COS🍂,2021-09-11,https://www.youtube.com/watch?v=O49BZn5PF34,#코스 #코스가을신상
4475,"통통녀 겨울 니트 추천💗 살쪄도 예쁜 니트 입을 수 있다구! 데일리 니트, 가디건 추천⭐️ | 66사이즈 | 77사이즈 | 빅사이즈 | 통통한 여자 코디 | 날씬해보이는 코디",2021-12-27,https://www.youtube.com/watch?v=bRdHnm_tkyE,#통통녀 #겨울니트 #데일리룩
6039,H라인 스커트 만들기 | How to make a H line skirt | H라인 스커트 패턴 그리기 | How to draw H line skirt pattern | 치마만들기,2021-10-07,https://www.youtube.com/watch?v=JzCR6DIRqOE,
9711,💋다유 퍼프 미니 원피스💋,2021-08-10,https://www.youtube.com/shorts/WHmoYpa4etE,#스위트글램
6503,ENG) [아랫배] 왼쪽 볼이 더 말랑..?🤔 - Assumption about me (나에 대한 추측),2021-10-04,https://www.youtube.com/watch?v=_ajlHFk3fWg,#나에대한추측 #추측읽기
6147,왜 이제야  알았을까?   써보고 감탄한  살림템을 모았어요.  다이소커튼타이  |  젓가락받침  |  행주걸이 |  휴지통  | 전자렌지받침대,2022-05-29,https://www.youtube.com/watch?v=JwLfrwdB-ds,
6389,오버핏 골지 반집업 니트 맨투맨 (7 color),2022-02-09,https://www.youtube.com/shorts/8qfwYWHm5Jc,
623,광고. 입는 것만으로 자신감 뿜뿜~~!!  라이더자켓 패션 팁 알려드려요!,2022-04-26,https://www.youtube.com/watch?v=oj7E6EVzzXs,#라이더자켓 #가죽자켓 #래더자켓 #싱글라이더자켓 #더블라이더자켓 #인조가죽자켓 #브이스탁 #인플러
6680,[vlog] 아이폰 13 | 타미힐피거 니트 | 마르디 메크르디 맨투맨 | 코듀로이 팬츠 | 직장인 출근룩 | 일주일 브이로그 | 직장인 브이로그 | 일상 | 새해 맞이 옷 정리,2022-01-09,https://www.youtube.com/watch?v=O2fdMX5jEKo,#일상브이로그 #직장인브이로그
372,[따뜻/ 감성color] 아가일 패턴 브이넥 니트 가디건,2021-10-21,https://www.youtube.com/shorts/KWnyHtBh3hY,
8040,겨울 기모 무지 몸빼바지 김장바지 여자 홈웨어 엄마 할머니 단체복 위생복 급식소 공장 일바지,2021-12-11,https://www.youtube.com/watch?v=4tt67a8AOcA,
5510,"브이넥 나시주름원피스 패턴및재단Home wear Pattern, a linen dress 린넨원피스,루즈핏원피스,구독자추천원피스,원피스패턴,패턴배우기,여름원피스",2021-08-06,https://www.youtube.com/watch?v=bB9T6z_eHcE,
12896,"깜장스타킹,화사한 미니스커트/ black stockings ,bright mini skirt",2022-04-21,https://www.youtube.com/watch?v=nox7DAdcUI4,#미니스커트 #스타킹 #브이로그 #희아 #아줌마 #검정스타킹
8232,최준 피글렛 체크셔츠 만들어주기 / 부분 ASMR / 준글렛,2021-08-27,https://www.youtube.com/watch?v=UK46TeEv8gI,#피글렛 #인형옷만들기 #손바느질
3452,찐집순이가 추천하는 6가지 겨울 파자마! / 겨울파자마 잠옷추천 / 잠옷 하울 브랜드 (ft. Anpa),2021-12-17,https://www.youtube.com/watch?v=uqcwr4MXbuU,
15110,[JTBC골프매거진]박주영은 힙하다!,2021-10-21,https://www.youtube.com/watch?v=G9qRmcxe3_Y,#골프 #박주영 #인터뷰 #화보 #스케치
11517,채푸름은 멜빵바지에 양갈래를 하고있고 끼가 넘치는 캐릭터 입니다! 그리고 푸둥이는 귀염둥이고 끼가 약간은 있고 겁이 많습니당!! 아무툰 채푸름 그림 입니다!!(푸둥이도 그림),2022-01-03,https://www.youtube.com/shorts/d4rFNDe3AV0,
5154,(패션필름) 김선호 문가영의 포그니 플리스,2021-09-24,https://www.youtube.com/watch?v=Yl-8tYhVZvA,#김선호 #문가영 #패션필름
8409,여름 반바지요? 이거 보세요!! 갓성비 반바지 추천 및 코디방법(feat.남자반바지코디),2022-05-29,https://www.youtube.com/watch?v=pcPqG69tJKw,#남자반바지 #가성비반바지 #코드그라피
751,코듀로이 싱글자켓,2021-11-29,https://www.youtube.com/shorts/6xU6aiwNNlw,
